"","no","id","l1","l2","l3","l4","l5","slope","pow"
"1659",7,16,52,15,39,30,21,41.6,1
"1660",1,16,11,28,13,47,41,0.52,0.09
"1661",2,16,11,28,13,47,41,1.04,0.12
"1662",3,16,11,28,13,47,41,2.08,0.21
"1663",4,16,11,28,13,47,41,5.2,0.61
"1664",5,16,11,28,13,47,41,10.4,0.84
"1665",6,16,11,28,13,47,41,20.8,0.97
"1666",7,16,11,28,13,47,41,41.6,1
"1667",1,16,40,61,23,42,38,0.52,0.24
"1668",2,16,40,61,23,42,38,1.04,0.35
"1669",3,16,40,61,23,42,38,2.08,0.55
"1670",4,16,40,61,23,42,38,5.2,0.78
"1671",5,16,40,61,23,42,38,10.4,0.88
"1672",6,16,40,61,23,42,38,20.8,0.97
"1673",7,16,40,61,23,42,38,41.6,0.99
"1674",1,16,38,54,52,26,21,0.52,0.12
"1675",2,16,38,54,52,26,21,1.04,0.17
"1676",3,16,38,54,52,26,21,2.08,0.35
"1677",4,16,38,54,52,26,21,5.2,0.64
"1678",5,16,38,54,52,26,21,10.4,0.86
"1679",6,16,38,54,52,26,21,20.8,0.97
"1680",7,16,38,54,52,26,21,41.6,0.99
"1681",1,17,22,61,52,24,16,0.52,0.08
"1682",2,17,22,61,52,24,16,1.04,0.13
"1683",3,17,22,61,52,24,16,2.08,0.3
"1684",4,17,22,61,52,24,16,5.2,0.73
"1685",5,17,22,61,52,24,16,10.4,0.95
"1686",6,17,22,61,52,24,16,20.8,1
"1687",7,17,22,61,52,24,16,41.6,1
"1688",1,17,22,14,19,26,64,0.52,0.08
"1689",2,17,22,14,19,26,64,1.04,0.09
"1690",3,17,22,14,19,26,64,2.08,0.29
"1691",4,17,22,14,19,26,64,5.2,0.59
"1692",5,17,22,14,19,26,64,10.4,0.93
"1693",6,17,22,14,19,26,64,20.8,0.99
"1694",7,17,22,14,19,26,64,41.6,1
"1695",1,17,60,63,35,31,49,0.52,0.04
"1696",2,17,60,63,35,31,49,1.04,0.05
"1697",3,17,60,63,35,31,49,2.08,0.14
"1698",4,17,60,63,35,31,49,5.2,0.54
"1699",5,17,60,63,35,31,49,10.4,0.81
"1700",6,17,60,63,35,31,49,20.8,0.97
"1701",7,17,60,63,35,31,49,41.6,1
"1702",1,17,31,28,44,62,23,0.52,0.09
"1703",2,17,31,28,44,62,23,1.04,0.12
"1704",3,17,31,28,44,62,23,2.08,0.21
"1705",4,17,31,28,44,62,23,5.2,0.47
"1706",5,17,31,28,44,62,23,10.4,0.86
"1707",6,17,31,28,44,62,23,20.8,0.96
"1708",7,17,31,28,44,62,23,41.6,1
"1709",1,17,38,32,14,41,59,0.52,0.1
"1710",2,17,38,32,14,41,59,1.04,0.11
"1711",3,17,38,32,14,41,59,2.08,0.25
"1712",4,17,38,32,14,41,59,5.2,0.58
"1713",5,17,38,32,14,41,59,10.4,0.84
"1714",6,17,38,32,14,41,59,20.8,1
"1715",7,17,38,32,14,41,59,41.6,1
"1716",1,17,13,27,63,11,23,0.52,0.04
"1717",2,17,13,27,63,11,23,1.04,0.08
"1718",3,17,13,27,63,11,23,2.08,0.16
"1719",4,17,13,27,63,11,23,5.2,0.53
"1720",5,17,13,27,63,11,23,10.4,0.81
"1721",6,17,13,27,63,11,23,20.8,1
"1722",7,17,13,27,63,11,23,41.6,1
"1723",1,17,26,59,32,57,50,0.52,0.12
"1724",2,17,26,59,32,57,50,1.04,0.16
"1725",3,17,26,59,32,57,50,2.08,0.28
"1726",4,17,26,59,32,57,50,5.2,0.78
"1727",5,17,26,59,32,57,50,10.4,0.97
"1728",6,17,26,59,32,57,50,20.8,1
"1729",7,17,26,59,32,57,50,41.6,1
"1730",1,17,50,27,20,41,23,0.52,0.06
"1731",2,17,50,27,20,41,23,1.04,0.09
"1732",3,17,50,27,20,41,23,2.08,0.2
"1733",4,17,50,27,20,41,23,5.2,0.54
"1734",5,17,50,27,20,41,23,10.4,0.9
"1735",6,17,50,27,20,41,23,20.8,0.99
"1736",7,17,50,27,20,41,23,41.6,1
"1737",1,17,55,15,29,51,41,0.52,0.07
"1738",2,17,55,15,29,51,41,1.04,0.07
"1739",3,17,55,15,29,51,41,2.08,0.12
"1740",4,17,55,15,29,51,41,5.2,0.5
"1741",5,17,55,15,29,51,41,10.4,0.79
"1742",6,17,55,15,29,51,41,20.8,0.97
"1743",7,17,55,15,29,51,41,41.6,1
"1744",1,17,44,17,35,46,54,0.52,0.08
"1745",2,17,44,17,35,46,54,1.04,0.1
"1746",3,17,44,17,35,46,54,2.08,0.17
"1747",4,17,44,17,35,46,54,5.2,0.46
"1748",5,17,44,17,35,46,54,10.4,0.84
"1749",6,17,44,17,35,46,54,20.8,0.99
"1750",7,17,44,17,35,46,54,41.6,1
"1751",1,17,55,19,44,50,31,0.52,0.04
"1752",2,17,55,19,44,50,31,1.04,0.1
"1753",3,17,55,19,44,50,31,2.08,0.17
"1754",4,17,55,19,44,50,31,5.2,0.41
"1755",5,17,55,19,44,50,31,10.4,0.79
"1756",6,17,55,19,44,50,31,20.8,0.99
"1757",7,17,55,19,44,50,31,41.6,1
"1758",1,17,22,12,34,50,39,0.52,0.08
"1759",2,17,22,12,34,50,39,1.04,0.12
"1760",3,17,22,12,34,50,39,2.08,0.2
"1761",4,17,22,12,34,50,39,5.2,0.67
"1762",5,17,22,12,34,50,39,10.4,0.93
"1763",6,17,22,12,34,50,39,20.8,0.99
"1764",7,17,22,12,34,50,39,41.6,1
"1765",1,17,16,31,32,54,33,0.52,0.14
"1766",2,17,16,31,32,54,33,1.04,0.18
"1767",3,17,16,31,32,54,33,2.08,0.25
"1768",4,17,16,31,32,54,33,5.2,0.7
"1769",5,17,16,31,32,54,33,10.4,0.89
"1770",6,17,16,31,32,54,33,20.8,0.99
"1771",7,17,16,31,32,54,33,41.6,1
"1772",1,17,46,61,22,55,54,0.52,0.09
"1773",2,17,46,61,22,55,54,1.04,0.11
"1774",3,17,46,61,22,55,54,2.08,0.14
"1775",4,17,46,61,22,55,54,5.2,0.44
"1776",5,17,46,61,22,55,54,10.4,0.85
"1777",6,17,46,61,22,55,54,20.8,0.97
"1778",7,17,46,61,22,55,54,41.6,1
"1779",1,17,17,64,52,44,31,0.52,0.07
"1780",2,17,17,64,52,44,31,1.04,0.16
"1781",3,17,17,64,52,44,31,2.08,0.3
"1782",4,17,17,64,52,44,31,5.2,0.73
"1783",5,17,17,64,52,44,31,10.4,0.94
"1784",6,17,17,64,52,44,31,20.8,0.98
"1785",7,17,17,64,52,44,31,41.6,1
"1786",1,18,27,25,38,41,51,0.52,0.14
"1787",2,18,27,25,38,41,51,1.04,0.18
"1788",3,18,27,25,38,41,51,2.08,0.44
"1789",4,18,27,25,38,41,51,5.2,0.9
"1790",5,18,27,25,38,41,51,10.4,1
"1791",6,18,27,25,38,41,51,20.8,1
"1792",7,18,27,25,38,41,51,41.6,1
"1793",1,18,31,46,40,19,15,0.52,0.08
"1794",2,18,31,46,40,19,15,1.04,0.19
"1795",3,18,31,46,40,19,15,2.08,0.42
"1796",4,18,31,46,40,19,15,5.2,0.88
"1797",5,18,31,46,40,19,15,10.4,1
"1798",6,18,31,46,40,19,15,20.8,1
"1799",7,18,31,46,40,19,15,41.6,1
"1800",1,18,54,55,15,61,46,0.52,0.11
"1801",2,18,54,55,15,61,46,1.04,0.14
"1802",3,18,54,55,15,61,46,2.08,0.3
"1803",4,18,54,55,15,61,46,5.2,0.7
"1804",5,18,54,55,15,61,46,10.4,0.93
"1805",6,18,54,55,15,61,46,20.8,1
"1806",7,18,54,55,15,61,46,41.6,1
"1807",1,18,29,51,34,24,49,0.52,0.11
"1808",2,18,29,51,34,24,49,1.04,0.17
"1809",3,18,29,51,34,24,49,2.08,0.48
"1810",4,18,29,51,34,24,49,5.2,0.95
"1811",5,18,29,51,34,24,49,10.4,1
"1812",6,18,29,51,34,24,49,20.8,1
"1813",7,18,29,51,34,24,49,41.6,1
"1814",1,18,22,46,63,34,48,0.52,0.13
"1815",2,18,22,46,63,34,48,1.04,0.18
"1816",3,18,22,46,63,34,48,2.08,0.38
"1817",4,18,22,46,63,34,48,5.2,0.82
"1818",5,18,22,46,63,34,48,10.4,0.96
"1819",6,18,22,46,63,34,48,20.8,1
"1820",7,18,22,46,63,34,48,41.6,1
"1821",1,18,32,48,40,25,18,0.52,0.09
"1822",2,18,32,48,40,25,18,1.04,0.11
"1823",3,18,32,48,40,25,18,2.08,0.27
"1824",4,18,32,48,40,25,18,5.2,0.74
"1825",5,18,32,48,40,25,18,10.4,0.98
"1826",6,18,32,48,40,25,18,20.8,1
"1827",7,18,32,48,40,25,18,41.6,1
"1828",1,18,31,46,56,43,39,0.52,0.13
"1829",2,18,31,46,56,43,39,1.04,0.19
"1830",3,18,31,46,56,43,39,2.08,0.38
"1831",4,18,31,46,56,43,39,5.2,0.8
"1832",5,18,31,46,56,43,39,10.4,0.98
"1833",6,18,31,46,56,43,39,20.8,1
"1834",7,18,31,46,56,43,39,41.6,1
"1835",1,18,24,43,20,52,51,0.52,0.1
"1836",2,18,24,43,20,52,51,1.04,0.15
"1837",3,18,24,43,20,52,51,2.08,0.35
"1838",4,18,24,43,20,52,51,5.2,0.9
"1839",5,18,24,43,20,52,51,10.4,1
"1840",6,18,24,43,20,52,51,20.8,1
"1841",7,18,24,43,20,52,51,41.6,1
"1842",1,18,43,23,32,61,40,0.52,0.09
"1843",2,18,43,23,32,61,40,1.04,0.14
"1844",3,18,43,23,32,61,40,2.08,0.35
"1845",4,18,43,23,32,61,40,5.2,0.83
"1846",5,18,43,23,32,61,40,10.4,0.99
"1847",6,18,43,23,32,61,40,20.8,1
"1848",7,18,43,23,32,61,40,41.6,1
"1849",1,18,46,31,30,58,40,0.52,0.15
"1850",2,18,46,31,30,58,40,1.04,0.2
"1851",3,18,46,31,30,58,40,2.08,0.33
"1852",4,18,46,31,30,58,40,5.2,0.8
"1853",5,18,46,31,30,58,40,10.4,0.97
"1854",6,18,46,31,30,58,40,20.8,1
"1855",7,18,46,31,30,58,40,41.6,1
"1856",1,18,27,13,52,33,17,0.52,0.13
"1857",2,18,27,13,52,33,17,1.04,0.21
"1858",3,18,27,13,52,33,17,2.08,0.43
"1859",4,18,27,13,52,33,17,5.2,0.87
"1860",5,18,27,13,52,33,17,10.4,0.99
"1861",6,18,27,13,52,33,17,20.8,1
"1862",7,18,27,13,52,33,17,41.6,1
"1863",1,18,33,16,11,34,54,0.52,0.18
"1864",2,18,33,16,11,34,54,1.04,0.26
"1865",3,18,33,16,11,34,54,2.08,0.54
"1866",4,18,33,16,11,34,54,5.2,0.92
"1867",5,18,33,16,11,34,54,10.4,1
"1868",6,18,33,16,11,34,54,20.8,1
"1869",7,18,33,16,11,34,54,41.6,1
"1870",1,18,21,54,12,41,51,0.52,0.05
"1871",2,18,21,54,12,41,51,1.04,0.1
"1872",3,18,21,54,12,41,51,2.08,0.26
"1873",4,18,21,54,12,41,51,5.2,0.85
"1874",5,18,21,54,12,41,51,10.4,1
"1875",6,18,21,54,12,41,51,20.8,1
"1876",7,18,21,54,12,41,51,41.6,1
"1877",1,18,58,57,31,43,52,0.52,0.05
"1878",2,18,58,57,31,43,52,1.04,0.07
"1879",3,18,58,57,31,43,52,2.08,0.21
"1880",4,18,58,57,31,43,52,5.2,0.66
"1881",5,18,58,57,31,43,52,10.4,0.95
"1882",6,18,58,57,31,43,52,20.8,0.99
"1883",7,18,58,57,31,43,52,41.6,1
"1884",1,18,22,20,18,51,39,0.52,0.08
"1885",2,18,22,20,18,51,39,1.04,0.11
"1886",3,18,22,20,18,51,39,2.08,0.22
"1887",4,18,22,20,18,51,39,5.2,0.75
"1888",5,18,22,20,18,51,39,10.4,0.95
"1889",6,18,22,20,18,51,39,20.8,1
"1890",7,18,22,20,18,51,39,41.6,1
"1891",1,19,38,58,39,20,61,0.52,0.08
"1892",2,19,38,58,39,20,61,1.04,0.11
"1893",3,19,38,58,39,20,61,2.08,0.29
"1894",4,19,38,58,39,20,61,5.2,0.7
"1895",5,19,38,58,39,20,61,10.4,0.95
"1896",6,19,38,58,39,20,61,20.8,1
"1897",7,19,38,58,39,20,61,41.6,1
"1898",1,19,47,26,16,15,56,0.52,0.06
"1899",2,19,47,26,16,15,56,1.04,0.07
"1900",3,19,47,26,16,15,56,2.08,0.26
"1901",4,19,47,26,16,15,56,5.2,0.79
"1902",5,19,47,26,16,15,56,10.4,0.99
"1903",6,19,47,26,16,15,56,20.8,1
"1904",7,19,47,26,16,15,56,41.6,1
"1905",1,19,17,60,33,11,58,0.52,0.07
"1906",2,19,17,60,33,11,58,1.04,0.09
"1907",3,19,17,60,33,11,58,2.08,0.21
"1908",4,19,17,60,33,11,58,5.2,0.59
"1909",5,19,17,60,33,11,58,10.4,0.92
"1910",6,19,17,60,33,11,58,20.8,1
"1911",7,19,17,60,33,11,58,41.6,1
"1912",1,19,57,26,61,39,17,0.52,0.11
"1913",2,19,57,26,61,39,17,1.04,0.15
"1914",3,19,57,26,61,39,17,2.08,0.3
"1915",4,19,57,26,61,39,17,5.2,0.83
"1916",5,19,57,26,61,39,17,10.4,0.97
"1917",6,19,57,26,61,39,17,20.8,1
"1918",7,19,57,26,61,39,17,41.6,1
"1919",1,19,51,44,47,28,60,0.52,0.1
"1920",2,19,51,44,47,28,60,1.04,0.17
"1921",3,19,51,44,47,28,60,2.08,0.4
"1922",4,19,51,44,47,28,60,5.2,0.92
"1923",5,19,51,44,47,28,60,10.4,1
"1924",6,19,51,44,47,28,60,20.8,1
"1925",7,19,51,44,47,28,60,41.6,1
"1926",1,19,26,57,40,19,13,0.52,0.07
"1927",2,19,26,57,40,19,13,1.04,0.07
"1928",3,19,26,57,40,19,13,2.08,0.12
"1929",4,19,26,57,40,19,13,5.2,0.57
"1930",5,19,26,57,40,19,13,10.4,0.92
"1931",6,19,26,57,40,19,13,20.8,0.99
"1932",7,19,26,57,40,19,13,41.6,1
"1933",1,19,46,11,63,52,34,0.52,0.05
"1934",2,19,46,11,63,52,34,1.04,0.08
"1935",3,19,46,11,63,52,34,2.08,0.28
"1936",4,19,46,11,63,52,34,5.2,0.72
"1937",5,19,46,11,63,52,34,10.4,1
"1938",6,19,46,11,63,52,34,20.8,1
"1939",7,19,46,11,63,52,34,41.6,1
"1940",1,19,52,15,40,62,20,0.52,0.1
"1941",2,19,52,15,40,62,20,1.04,0.13
"1942",3,19,52,15,40,62,20,2.08,0.36
"1943",4,19,52,15,40,62,20,5.2,0.86
"1944",5,19,52,15,40,62,20,10.4,0.98
"1945",6,19,52,15,40,62,20,20.8,1
"1946",7,19,52,15,40,62,20,41.6,1
"1947",1,19,54,63,28,55,14,0.52,0.02
"1948",2,19,54,63,28,55,14,1.04,0.06
"1949",3,19,54,63,28,55,14,2.08,0.17
"1950",4,19,54,63,28,55,14,5.2,0.76
"1951",5,19,54,63,28,55,14,10.4,0.99
"1952",6,19,54,63,28,55,14,20.8,1
"1953",7,19,54,63,28,55,14,41.6,1
"1954",1,19,54,38,57,46,56,0.52,0.13
"1955",2,19,54,38,57,46,56,1.04,0.2
"1956",3,19,54,38,57,46,56,2.08,0.41
"1957",4,19,54,38,57,46,56,5.2,0.82
"1958",5,19,54,38,57,46,56,10.4,0.99
"1959",6,19,54,38,57,46,56,20.8,1
"1960",7,19,54,38,57,46,56,41.6,1
"1961",1,19,19,58,63,34,15,0.52,0.05
"1962",2,19,19,58,63,34,15,1.04,0.06
"1963",3,19,19,58,63,34,15,2.08,0.16
"1964",4,19,19,58,63,34,15,5.2,0.63
"1965",5,19,19,58,63,34,15,10.4,0.92
"1966",6,19,19,58,63,34,15,20.8,1
"1967",7,19,19,58,63,34,15,41.6,1
"1968",1,19,62,20,43,51,16,0.52,0.1
"1969",2,19,62,20,43,51,16,1.04,0.14
"1970",3,19,62,20,43,51,16,2.08,0.23
"1971",4,19,62,20,43,51,16,5.2,0.77
"1972",5,19,62,20,43,51,16,10.4,1
"1973",6,19,62,20,43,51,16,20.8,1
"1974",7,19,62,20,43,51,16,41.6,1
"1975",1,19,12,61,15,35,25,0.52,0.07
"1976",2,19,12,61,15,35,25,1.04,0.09
"1977",3,19,12,61,15,35,25,2.08,0.18
"1978",4,19,12,61,15,35,25,5.2,0.48
"1979",5,19,12,61,15,35,25,10.4,0.88
"1980",6,19,12,61,15,35,25,20.8,0.98
"1981",7,19,12,61,15,35,25,41.6,1
"1982",1,19,60,42,40,21,11,0.52,0.06
"1983",2,19,60,42,40,21,11,1.04,0.11
"1984",3,19,60,42,40,21,11,2.08,0.24
"1985",4,19,60,42,40,21,11,5.2,0.63
"1986",5,19,60,42,40,21,11,10.4,0.94
"1987",6,19,60,42,40,21,11,20.8,1
"1988",7,19,60,42,40,21,11,41.6,1
"1989",1,19,59,39,35,40,27,0.52,0.05
"1990",2,19,59,39,35,40,27,1.04,0.13
"1991",3,19,59,39,35,40,27,2.08,0.34
"1992",4,19,59,39,35,40,27,5.2,0.83
"1993",5,19,59,39,35,40,27,10.4,1
"1994",6,19,59,39,35,40,27,20.8,1
"1995",7,19,59,39,35,40,27,41.6,1
"1996",1,20,42,52,57,49,62,0.52,0.06
"1997",2,20,42,52,57,49,62,1.04,0.06
"1998",3,20,42,52,57,49,62,2.08,0.12
"1999",4,20,42,52,57,49,62,5.2,0.23
"2000",5,20,42,52,57,49,62,10.4,0.52
"2001",6,20,42,52,57,49,62,20.8,0.83
"2002",7,20,42,52,57,49,62,41.6,0.96
"2003",1,20,20,28,56,19,42,0.52,0.07
"2004",2,20,20,28,56,19,42,1.04,0.07
"2005",3,20,20,28,56,19,42,2.08,0.13
"2006",4,20,20,28,56,19,42,5.2,0.27
"2007",5,20,20,28,56,19,42,10.4,0.4
"2008",6,20,20,28,56,19,42,20.8,0.69
"2009",7,20,20,28,56,19,42,41.6,0.93
"2010",1,20,60,11,40,56,55,0.52,0.11
"2011",2,20,60,11,40,56,55,1.04,0.11
"2012",3,20,60,11,40,56,55,2.08,0.16
"2013",4,20,60,11,40,56,55,5.2,0.3
"2014",5,20,60,11,40,56,55,10.4,0.46
"2015",6,20,60,11,40,56,55,20.8,0.66
"2016",7,20,60,11,40,56,55,41.6,0.9
"2017",1,20,12,25,18,41,47,0.52,0.03
"2018",2,20,12,25,18,41,47,1.04,0.03
"2019",3,20,12,25,18,41,47,2.08,0.07
"2020",4,20,12,25,18,41,47,5.2,0.13
"2021",5,20,12,25,18,41,47,10.4,0.29
"2022",6,20,12,25,18,41,47,20.8,0.55
"2023",7,20,12,25,18,41,47,41.6,0.76
"2024",1,20,22,12,29,24,42,0.52,0.03
"2025",2,20,22,12,29,24,42,1.04,0.03
"2026",3,20,22,12,29,24,42,2.08,0.07
"2027",4,20,22,12,29,24,42,5.2,0.27
"2028",5,20,22,12,29,24,42,10.4,0.49
"2029",6,20,22,12,29,24,42,20.8,0.75
"2030",7,20,22,12,29,24,42,41.6,0.92
"2031",1,20,55,50,48,30,53,0.52,0.06
"2032",2,20,55,50,48,30,53,1.04,0.07
"2033",3,20,55,50,48,30,53,2.08,0.11
"2034",4,20,55,50,48,30,53,5.2,0.31
"2035",5,20,55,50,48,30,53,10.4,0.53
"2036",6,20,55,50,48,30,53,20.8,0.76
"2037",7,20,55,50,48,30,53,41.6,0.92
"2038",1,20,58,12,57,64,42,0.52,0.04
"2039",2,20,58,12,57,64,42,1.04,0.06
"2040",3,20,58,12,57,64,42,2.08,0.09
"2041",4,20,58,12,57,64,42,5.2,0.15
"2042",5,20,58,12,57,64,42,10.4,0.32
"2043",6,20,58,12,57,64,42,20.8,0.63
"2044",7,20,58,12,57,64,42,41.6,0.81
"2045",1,20,42,30,28,31,48,0.52,0.09
"2046",2,20,42,30,28,31,48,1.04,0.1
"2047",3,20,42,30,28,31,48,2.08,0.17
"2048",4,20,42,30,28,31,48,5.2,0.38
"2049",5,20,42,30,28,31,48,10.4,0.61
"2050",6,20,42,30,28,31,48,20.8,0.77
"2051",7,20,42,30,28,31,48,41.6,0.91
"2052",1,20,53,17,26,21,20,0.52,0.06
"2053",2,20,53,17,26,21,20,1.04,0.07
"2054",3,20,53,17,26,21,20,2.08,0.13
"2055",4,20,53,17,26,21,20,5.2,0.32
"2056",5,20,53,17,26,21,20,10.4,0.55
"2057",6,20,53,17,26,21,20,20.8,0.78
"2058",7,20,53,17,26,21,20,41.6,0.96
"2059",1,20,40,31,34,52,27,0.52,0.07
"2060",2,20,40,31,34,52,27,1.04,0.12
"2061",3,20,40,31,34,52,27,2.08,0.23
"2062",4,20,40,31,34,52,27,5.2,0.49
"2063",5,20,40,31,34,52,27,10.4,0.72
"2064",6,20,40,31,34,52,27,20.8,0.91
"2065",7,20,40,31,34,52,27,41.6,1
"2066",1,20,61,58,54,42,11,0.52,0.04
"2067",2,20,61,58,54,42,11,1.04,0.04
"2068",3,20,61,58,54,42,11,2.08,0.04
"2069",4,20,61,58,54,42,11,5.2,0.17
"2070",5,20,61,58,54,42,11,10.4,0.37
"2071",6,20,61,58,54,42,11,20.8,0.68
"2072",7,20,61,58,54,42,11,41.6,0.85
"2073",1,20,46,28,57,56,11,0.52,0.09
"2074",2,20,46,28,57,56,11,1.04,0.1
"2075",3,20,46,28,57,56,11,2.08,0.11
"2076",4,20,46,28,57,56,11,5.2,0.24
"2077",5,20,46,28,57,56,11,10.4,0.44
"2078",6,20,46,28,57,56,11,20.8,0.7
"2079",7,20,46,28,57,56,11,41.6,0.9
"2080",1,20,51,60,41,47,17,0.52,0.06
"2081",2,20,51,60,41,47,17,1.04,0.08
"2082",3,20,51,60,41,47,17,2.08,0.19
"2083",4,20,51,60,41,47,17,5.2,0.43
"2084",5,20,51,60,41,47,17,10.4,0.69
"2085",6,20,51,60,41,47,17,20.8,0.87
"2086",7,20,51,60,41,47,17,41.6,0.96
"2087",1,20,23,59,55,32,22,0.52,0.05
"2088",2,20,23,59,55,32,22,1.04,0.08
"2089",3,20,23,59,55,32,22,2.08,0.11
"2090",4,20,23,59,55,32,22,5.2,0.33
"2091",5,20,23,59,55,32,22,10.4,0.63
"2092",6,20,23,59,55,32,22,20.8,0.89
"2093",7,20,23,59,55,32,22,41.6,0.98
"2094",1,20,21,22,11,33,54,0.52,0.1
"2095",2,20,21,22,11,33,54,1.04,0.12
"2096",3,20,21,22,11,33,54,2.08,0.16
"2097",4,20,21,22,11,33,54,5.2,0.32
"2098",5,20,21,22,11,33,54,10.4,0.51
"2099",6,20,21,22,11,33,54,20.8,0.88
"2100",7,20,21,22,11,33,54,41.6,0.98
"2101",1,21,53,38,37,41,42,0.52,0.19
"2102",2,21,53,38,37,41,42,1.04,0.28
"2103",3,21,53,38,37,41,42,2.08,0.58
"2104",4,21,53,38,37,41,42,5.2,0.97
"2105",5,21,53,38,37,41,42,10.4,1
"2106",6,21,53,38,37,41,42,20.8,1
"2107",7,21,53,38,37,41,42,41.6,1
"2108",1,21,39,37,53,48,42,0.52,0.16
"2109",2,21,39,37,53,48,42,1.04,0.19
"2110",3,21,39,37,53,48,42,2.08,0.35
"2111",4,21,39,37,53,48,42,5.2,0.74
"2112",5,21,39,37,53,48,42,10.4,1
"2113",6,21,39,37,53,48,42,20.8,1
"2114",7,21,39,37,53,48,42,41.6,1
"2115",1,21,46,58,60,35,20,0.52,0.12
"2116",2,21,46,58,60,35,20,1.04,0.21
"2117",3,21,46,58,60,35,20,2.08,0.41
"2118",4,21,46,58,60,35,20,5.2,0.86
"2119",5,21,46,58,60,35,20,10.4,0.99
"2120",6,21,46,58,60,35,20,20.8,1
"2121",7,21,46,58,60,35,20,41.6,1
"2122",1,21,52,43,51,46,26,0.52,0.07
"2123",2,21,52,43,51,46,26,1.04,0.11
"2124",3,21,52,43,51,46,26,2.08,0.38
"2125",4,21,52,43,51,46,26,5.2,0.92
"2126",5,21,52,43,51,46,26,10.4,1
"2127",6,21,52,43,51,46,26,20.8,1
"2128",7,21,52,43,51,46,26,41.6,1
"2129",1,21,50,42,62,20,34,0.52,0.21
"2130",2,21,50,42,62,20,34,1.04,0.31
"2131",3,21,50,42,62,20,34,2.08,0.61
"2132",4,21,50,42,62,20,34,5.2,0.98
"2133",5,21,50,42,62,20,34,10.4,1
"2134",6,21,50,42,62,20,34,20.8,1
"2135",7,21,50,42,62,20,34,41.6,1
"2136",1,21,44,25,57,33,40,0.52,0.04
"2137",2,21,44,25,57,33,40,1.04,0.06
"2138",3,21,44,25,57,33,40,2.08,0.23
"2139",4,21,44,25,57,33,40,5.2,0.72
"2140",5,21,44,25,57,33,40,10.4,1
"2141",6,21,44,25,57,33,40,20.8,1
"2142",7,21,44,25,57,33,40,41.6,1
"2143",1,21,25,37,57,42,60,0.52,0.19
"2144",2,21,25,37,57,42,60,1.04,0.33
"2145",3,21,25,37,57,42,60,2.08,0.56
"2146",4,21,25,37,57,42,60,5.2,0.94
"2147",5,21,25,37,57,42,60,10.4,1
"2148",6,21,25,37,57,42,60,20.8,1
"2149",7,21,25,37,57,42,60,41.6,1
"2150",1,21,57,51,48,64,34,0.52,0.05
"2151",2,21,57,51,48,64,34,1.04,0.08
"2152",3,21,57,51,48,64,34,2.08,0.27
"2153",4,21,57,51,48,64,34,5.2,0.85
"2154",5,21,57,51,48,64,34,10.4,0.99
"2155",6,21,57,51,48,64,34,20.8,1
"2156",7,21,57,51,48,64,34,41.6,1
"2157",1,21,39,43,56,38,60,0.52,0.12
"2158",2,21,39,43,56,38,60,1.04,0.16
"2159",3,21,39,43,56,38,60,2.08,0.32
"2160",4,21,39,43,56,38,60,5.2,0.8
"2161",5,21,39,43,56,38,60,10.4,0.96
"2162",6,21,39,43,56,38,60,20.8,1
"2163",7,21,39,43,56,38,60,41.6,1
"2164",1,21,43,50,58,48,46,0.52,0.17
"2165",2,21,43,50,58,48,46,1.04,0.26
"2166",3,21,43,50,58,48,46,2.08,0.43
"2167",4,21,43,50,58,48,46,5.2,0.92
"2168",5,21,43,50,58,48,46,10.4,1
"2169",6,21,43,50,58,48,46,20.8,1
"2170",7,21,43,50,58,48,46,41.6,1
"2171",1,21,27,38,52,49,61,0.52,0.12
"2172",2,21,27,38,52,49,61,1.04,0.15
"2173",3,21,27,38,52,49,61,2.08,0.24
"2174",4,21,27,38,52,49,61,5.2,0.73
"2175",5,21,27,38,52,49,61,10.4,0.99
"2176",6,21,27,38,52,49,61,20.8,1
"2177",7,21,27,38,52,49,61,41.6,1
"2178",1,21,58,57,60,64,33,0.52,0.13
"2179",2,21,58,57,60,64,33,1.04,0.2
"2180",3,21,58,57,60,64,33,2.08,0.5
"2181",4,21,58,57,60,64,33,5.2,0.98
"2182",5,21,58,57,60,64,33,10.4,1
"2183",6,21,58,57,60,64,33,20.8,1
"2184",7,21,58,57,60,64,33,41.6,1
"2185",1,21,22,27,60,53,38,0.52,0.05
"2186",2,21,22,27,60,53,38,1.04,0.06
"2187",3,21,22,27,60,53,38,2.08,0.17
"2188",4,21,22,27,60,53,38,5.2,0.53
"2189",5,21,22,27,60,53,38,10.4,0.97
"2190",6,21,22,27,60,53,38,20.8,1
"2191",7,21,22,27,60,53,38,41.6,1
"2192",1,21,61,44,49,50,58,0.52,0.13
"2193",2,21,61,44,49,50,58,1.04,0.18
"2194",3,21,61,44,49,50,58,2.08,0.42
"2195",4,21,61,44,49,50,58,5.2,0.97
"2196",5,21,61,44,49,50,58,10.4,1
"2197",6,21,61,44,49,50,58,20.8,1
"2198",7,21,61,44,49,50,58,41.6,1
"2199",1,21,59,26,44,54,64,0.52,0.17
"2200",2,21,59,26,44,54,64,1.04,0.3
"2201",3,21,59,26,44,54,64,2.08,0.52
"2202",4,21,59,26,44,54,64,5.2,0.95
"2203",5,21,59,26,44,54,64,10.4,1
"2204",6,21,59,26,44,54,64,20.8,1
"2205",7,21,59,26,44,54,64,41.6,1
