,no,id,l1,l2,l3,l4,l5,slope,pow
1771,11,11,0,0,0,0,0,44.2368,0
1772,1,11,0,0,0,0,0,0.0432,0
1773,2,11,0,0,0,0,0,0.0864,0
1774,3,11,0,0,0,0,0,0.1728,0
1775,4,11,0,0,0,0,0,0.3456,0
1776,5,11,0,0,0,0,0,0.6912,0
1777,6,11,0,0,0,0,0,1.3824,0
1778,7,11,0,0,0,0,0,2.7648,0
1779,8,11,0,0,0,0,0,5.5296,0
1780,9,11,0,0,0,0,0,11.0592,0
1781,10,11,0,0,0,0,0,22.1184,0
1782,11,11,0,0,0,0,0,44.2368,0
1783,1,11,0,0,0,0,0,0.0432,0
1784,2,11,0,0,0,0,0,0.0864,0
1785,3,11,0,0,0,0,0,0.1728,0
1786,4,11,0,0,0,0,0,0.3456,0
1787,5,11,0,0,0,0,0,0.6912,0
1788,6,11,0,0,0,0,0,1.3824,0
1789,7,11,0,0,0,0,0,2.7648,0
1790,8,11,0,0,0,0,0,5.5296,0
1791,9,11,0,0,0,0,0,11.0592,0
1792,10,11,0,0,0,0,0,22.1184,0
1793,11,11,0,0,0,0,0,44.2368,0
1794,1,11,0,0,0,0,0,0.0432,0
1795,2,11,0,0,0,0,0,0.0864,0
1796,3,11,0,0,0,0,0,0.1728,0
1797,4,11,0,0,0,0,0,0.3456,0
1798,5,11,0,0,0,0,0,0.6912,0
1799,6,11,0,0,0,0,0,1.3824,0
1800,7,11,0,0,0,0,0,2.7648,0
1801,8,11,0,0,0,0,0,5.5296,0
1802,9,11,0,0,0,0,0,11.0592,0
1803,10,11,0,0,0,0,0,22.1184,0
1804,11,11,0,0,0,0,0,44.2368,0
1805,1,11,0,0,0,0,0,0.0432,0
1806,2,11,0,0,0,0,0,0.0864,0
1807,3,11,0,0,0,0,0,0.1728,0
1808,4,11,0,0,0,0,0,0.3456,0
1809,5,11,0,0,0,0,0,0.6912,0
1810,6,11,0,0,0,0,0,1.3824,0
1811,7,11,0,0,0,0,0,2.7648,0
1812,8,11,0,0,0,0,0,5.5296,0
1813,9,11,0,0,0,0,0,11.0592,0
1814,10,11,0,0,0,0,0,22.1184,0
1815,11,11,0,0,0,0,0,44.2368,0
1816,1,12,0,0,0,0,0,0.0432,0
1817,2,12,0,0,0,0,0,0.0864,0
1818,3,12,0,0,0,0,0,0.1728,0
1819,4,12,0,0,0,0,0,0.3456,0
1820,5,12,0,0,0,0,0,0.6912,0
1821,6,12,0,0,0,0,0,1.3824,0
1822,7,12,0,0,0,0,0,2.7648,0
1823,8,12,0,0,0,0,0,5.5296,0
1824,9,12,0,0,0,0,0,11.0592,0
1825,10,12,0,0,0,0,0,22.1184,0
1826,11,12,0,0,0,0,0,44.2368,0
1827,1,12,0,0,0,0,0,0.0432,0
1828,2,12,0,0,0,0,0,0.0864,0
1829,3,12,0,0,0,0,0,0.1728,0
1830,4,12,0,0,0,0,0,0.3456,0
1831,5,12,0,0,0,0,0,0.6912,0
1832,6,12,0,0,0,0,0,1.3824,0
1833,7,12,0,0,0,0,0,2.7648,0
1834,8,12,0,0,0,0,0,5.5296,0
1835,9,12,0,0,0,0,0,11.0592,0
1836,10,12,0,0,0,0,0,22.1184,0
1837,11,12,0,0,0,0,0,44.2368,0
1838,1,12,0,0,0,0,0,0.0432,0
1839,2,12,0,0,0,0,0,0.0864,0
1840,3,12,0,0,0,0,0,0.1728,0
1841,4,12,0,0,0,0,0,0.3456,0
1842,5,12,0,0,0,0,0,0.6912,0
1843,6,12,0,0,0,0,0,1.3824,0
1844,7,12,0,0,0,0,0,2.7648,0
1845,8,12,0,0,0,0,0,5.5296,0
1846,9,12,0,0,0,0,0,11.0592,0
1847,10,12,0,0,0,0,0,22.1184,0
1848,11,12,0,0,0,0,0,44.2368,0
1849,1,12,0,0,0,0,0,0.0432,0
1850,2,12,0,0,0,0,0,0.0864,0
1851,3,12,0,0,0,0,0,0.1728,0
1852,4,12,0,0,0,0,0,0.3456,0
1853,5,12,0,0,0,0,0,0.6912,0
1854,6,12,0,0,0,0,0,1.3824,0
1855,7,12,0,0,0,0,0,2.7648,0
1856,8,12,0,0,0,0,0,5.5296,0
1857,9,12,0,0,0,0,0,11.0592,0
1858,10,12,0,0,0,0,0,22.1184,0
1859,11,12,0,0,0,0,0,44.2368,0
1860,1,12,0,0,0,0,0,0.0432,0
1861,2,12,0,0,0,0,0,0.0864,0
1862,3,12,0,0,0,0,0,0.1728,0
1863,4,12,0,0,0,0,0,0.3456,0
1864,5,12,0,0,0,0,0,0.6912,0
1865,6,12,0,0,0,0,0,1.3824,0
1866,7,12,0,0,0,0,0,2.7648,0
1867,8,12,0,0,0,0,0,5.5296,0
1868,9,12,0,0,0,0,0,11.0592,0
1869,10,12,0,0,0,0,0,22.1184,0
1870,11,12,0,0,0,0,0,44.2368,0
1871,1,12,0,0,0,0,0,0.0432,0
1872,2,12,0,0,0,0,0,0.0864,0
1873,3,12,0,0,0,0,0,0.1728,0
1874,4,12,0,0,0,0,0,0.3456,0
1875,5,12,0,0,0,0,0,0.6912,0
1876,6,12,0,0,0,0,0,1.3824,0
1877,7,12,0,0,0,0,0,2.7648,0
1878,8,12,0,0,0,0,0,5.5296,0
1879,9,12,0,0,0,0,0,11.0592,0
1880,10,12,0,0,0,0,0,22.1184,0
1881,11,12,0,0,0,0,0,44.2368,0
1882,1,12,0,0,0,0,0,0.0432,0
1883,2,12,0,0,0,0,0,0.0864,0
1884,3,12,0,0,0,0,0,0.1728,0
1885,4,12,0,0,0,0,0,0.3456,0
1886,5,12,0,0,0,0,0,0.6912,0
1887,6,12,0,0,0,0,0,1.3824,0
1888,7,12,0,0,0,0,0,2.7648,0
1889,8,12,0,0,0,0,0,5.5296,0
1890,9,12,0,0,0,0,0,11.0592,0
1891,10,12,0,0,0,0,0,22.1184,0
1892,11,12,0,0,0,0,0,44.2368,0
1893,1,12,0,0,0,0,0,0.0432,0
1894,2,12,0,0,0,0,0,0.0864,0
1895,3,12,0,0,0,0,0,0.1728,0
1896,4,12,0,0,0,0,0,0.3456,0
1897,5,12,0,0,0,0,0,0.6912,0
1898,6,12,0,0,0,0,0,1.3824,0
1899,7,12,0,0,0,0,0,2.7648,0
1900,8,12,0,0,0,0,0,5.5296,0
1901,9,12,0,0,0,0,0,11.0592,0
1902,10,12,0,0,0,0,0,22.1184,0
1903,11,12,0,0,0,0,0,44.2368,0
1904,1,12,0,0,0,0,0,0.0432,0
1905,2,12,0,0,0,0,0,0.0864,0
1906,3,12,0,0,0,0,0,0.1728,0
1907,4,12,0,0,0,0,0,0.3456,0
1908,5,12,0,0,0,0,0,0.6912,0
1909,6,12,0,0,0,0,0,1.3824,0
1910,7,12,0,0,0,0,0,2.7648,0
1911,8,12,0,0,0,0,0,5.5296,0
1912,9,12,0,0,0,0,0,11.0592,0
1913,10,12,0,0,0,0,0,22.1184,0
1914,11,12,0,0,0,0,0,44.2368,0
1915,1,12,0,0,0,0,0,0.0432,0
1916,2,12,0,0,0,0,0,0.0864,0
1917,3,12,0,0,0,0,0,0.1728,0
1918,4,12,0,0,0,0,0,0.3456,0
1919,5,12,0,0,0,0,0,0.6912,0
1920,6,12,0,0,0,0,0,1.3824,0
1921,7,12,0,0,0,0,0,2.7648,0
1922,8,12,0,0,0,0,0,5.5296,0
1923,9,12,0,0,0,0,0,11.0592,0
1924,10,12,0,0,0,0,0,22.1184,0
1925,11,12,0,0,0,0,0,44.2368,0
1926,1,12,0,0,0,0,0,0.0432,0
1927,2,12,0,0,0,0,0,0.0864,0
1928,3,12,0,0,0,0,0,0.1728,0
1929,4,12,0,0,0,0,0,0.3456,0
1930,5,12,0,0,0,0,0,0.6912,0
1931,6,12,0,0,0,0,0,1.3824,0
1932,7,12,0,0,0,0,0,2.7648,0
1933,8,12,0,0,0,0,0,5.5296,0
1934,9,12,0,0,0,0,0,11.0592,0
1935,10,12,0,0,0,0,0,22.1184,0
1936,11,12,0,0,0,0,0,44.2368,0
1937,1,12,0,0,0,0,0,0.0432,0
1938,2,12,0,0,0,0,0,0.0864,0
1939,3,12,0,0,0,0,0,0.1728,0
1940,4,12,0,0,0,0,0,0.3456,0
1941,5,12,0,0,0,0,0,0.6912,0
1942,6,12,0,0,0,0,0,1.3824,0
1943,7,12,0,0,0,0,0,2.7648,0
1944,8,12,0,0,0,0,0,5.5296,0
1945,9,12,0,0,0,0,0,11.0592,0
1946,10,12,0,0,0,0,0,22.1184,0
1947,11,12,0,0,0,0,0,44.2368,0
1948,1,12,0,0,0,0,0,0.0432,0
1949,2,12,0,0,0,0,0,0.0864,0
1950,3,12,0,0,0,0,0,0.1728,0
1951,4,12,0,0,0,0,0,0.3456,0
1952,5,12,0,0,0,0,0,0.6912,0
1953,6,12,0,0,0,0,0,1.3824,0
1954,7,12,0,0,0,0,0,2.7648,0
1955,8,12,0,0,0,0,0,5.5296,0
1956,9,12,0,0,0,0,0,11.0592,0
1957,10,12,0,0,0,0,0,22.1184,0
1958,11,12,0,0,0,0,0,44.2368,0
1959,1,12,0,0,0,0,0,0.0432,0
1960,2,12,0,0,0,0,0,0.0864,0
1961,3,12,0,0,0,0,0,0.1728,0
1962,4,12,0,0,0,0,0,0.3456,0
1963,5,12,0,0,0,0,0,0.6912,0
1964,6,12,0,0,0,0,0,1.3824,0
1965,7,12,0,0,0,0,0,2.7648,0
1966,8,12,0,0,0,0,0,5.5296,0
1967,9,12,0,0,0,0,0,11.0592,0
1968,10,12,0,0,0,0,0,22.1184,0
1969,11,12,0,0,0,0,0,44.2368,0
1970,1,12,0,0,0,0,0,0.0432,0
1971,2,12,0,0,0,0,0,0.0864,0
1972,3,12,0,0,0,0,0,0.1728,0
1973,4,12,0,0,0,0,0,0.3456,0
1974,5,12,0,0,0,0,0,0.6912,0
1975,6,12,0,0,0,0,0,1.3824,0
1976,7,12,0,0,0,0,0,2.7648,0
1977,8,12,0,0,0,0,0,5.5296,0
1978,9,12,0,0,0,0,0,11.0592,0
1979,10,12,0,0,0,0,0,22.1184,0
1980,11,12,0,0,0,0,0,44.2368,0
1981,1,13,0,0,0,0,0,0.0432,0
1982,2,13,0,0,0,0,0,0.0864,0
1983,3,13,0,0,0,0,0,0.1728,0
1984,4,13,0,0,0,0,0,0.3456,0
1985,5,13,0,0,0,0,0,0.6912,0
1986,6,13,0,0,0,0,0,1.3824,0
1987,7,13,0,0,0,0,0,2.7648,0
1988,8,13,0,0,0,0,0,5.5296,0
1989,9,13,0,0,0,0,0,11.0592,0
1990,10,13,0,0,0,0,0,22.1184,0
1991,11,13,0,0,0,0,0,44.2368,0
1992,1,13,0,0,0,0,0,0.0432,0
1993,2,13,0,0,0,0,0,0.0864,0
1994,3,13,0,0,0,0,0,0.1728,0
1995,4,13,0,0,0,0,0,0.3456,0
1996,5,13,0,0,0,0,0,0.6912,0
1997,6,13,0,0,0,0,0,1.3824,0
1998,7,13,0,0,0,0,0,2.7648,0
1999,8,13,0,0,0,0,0,5.5296,0
2000,9,13,0,0,0,0,0,11.0592,0
2001,10,13,0,0,0,0,0,22.1184,0
2002,11,13,0,0,0,0,0,44.2368,0
2003,1,13,0,0,0,0,0,0.0432,0
2004,2,13,0,0,0,0,0,0.0864,0
2005,3,13,0,0,0,0,0,0.1728,0
2006,4,13,0,0,0,0,0,0.3456,0
2007,5,13,0,0,0,0,0,0.6912,0
2008,6,13,0,0,0,0,0,1.3824,0
2009,7,13,0,0,0,0,0,2.7648,0
2010,8,13,0,0,0,0,0,5.5296,0
2011,9,13,0,0,0,0,0,11.0592,0
2012,10,13,0,0,0,0,0,22.1184,0
2013,11,13,0,0,0,0,0,44.2368,0
2014,1,13,0,0,0,0,0,0.0432,0
2015,2,13,0,0,0,0,0,0.0864,0
2016,3,13,0,0,0,0,0,0.1728,0
2017,4,13,0,0,0,0,0,0.3456,0
2018,5,13,0,0,0,0,0,0.6912,0
2019,6,13,0,0,0,0,0,1.3824,0
2020,7,13,0,0,0,0,0,2.7648,0
2021,8,13,0,0,0,0,0,5.5296,0
2022,9,13,0,0,0,0,0,11.0592,0
2023,10,13,0,0,0,0,0,22.1184,0
2024,11,13,0,0,0,0,0,44.2368,0
2025,1,13,0,0,0,0,0,0.0432,0
2026,2,13,0,0,0,0,0,0.0864,0
2027,3,13,0,0,0,0,0,0.1728,0
2028,4,13,0,0,0,0,0,0.3456,0
2029,5,13,0,0,0,0,0,0.6912,0
2030,6,13,0,0,0,0,0,1.3824,0
2031,7,13,0,0,0,0,0,2.7648,0
2032,8,13,0,0,0,0,0,5.5296,0
2033,9,13,0,0,0,0,0,11.0592,0
2034,10,13,0,0,0,0,0,22.1184,0
2035,11,13,0,0,0,0,0,44.2368,0
2036,1,13,0,0,0,0,0,0.0432,0
2037,2,13,0,0,0,0,0,0.0864,0
2038,3,13,0,0,0,0,0,0.1728,0
2039,4,13,0,0,0,0,0,0.3456,0
2040,5,13,0,0,0,0,0,0.6912,0
2041,6,13,0,0,0,0,0,1.3824,0
2042,7,13,0,0,0,0,0,2.7648,0
2043,8,13,0,0,0,0,0,5.5296,0
2044,9,13,0,0,0,0,0,11.0592,0
2045,10,13,0,0,0,0,0,22.1184,0
2046,11,13,0,0,0,0,0,44.2368,0
2047,1,13,0,0,0,0,0,0.0432,0
2048,2,13,0,0,0,0,0,0.0864,0
2049,3,13,0,0,0,0,0,0.1728,0
2050,4,13,0,0,0,0,0,0.3456,0
2051,5,13,0,0,0,0,0,0.6912,0
2052,6,13,0,0,0,0,0,1.3824,0
2053,7,13,0,0,0,0,0,2.7648,0
2054,8,13,0,0,0,0,0,5.5296,0
2055,9,13,0,0,0,0,0,11.0592,0
2056,10,13,0,0,0,0,0,22.1184,0
2057,11,13,0,0,0,0,0,44.2368,0
2058,1,13,0,0,0,0,0,0.0432,0
2059,2,13,0,0,0,0,0,0.0864,0
2060,3,13,0,0,0,0,0,0.1728,0
2061,4,13,0,0,0,0,0,0.3456,0
2062,5,13,0,0,0,0,0,0.6912,0
2063,6,13,0,0,0,0,0,1.3824,0
2064,7,13,0,0,0,0,0,2.7648,0
2065,8,13,0,0,0,0,0,5.5296,0
2066,9,13,0,0,0,0,0,11.0592,0
2067,10,13,0,0,0,0,0,22.1184,0
2068,11,13,0,0,0,0,0,44.2368,0
2069,1,13,0,0,0,0,0,0.0432,0
2070,2,13,0,0,0,0,0,0.0864,0
2071,3,13,0,0,0,0,0,0.1728,0
2072,4,13,0,0,0,0,0,0.3456,0
2073,5,13,0,0,0,0,0,0.6912,0
2074,6,13,0,0,0,0,0,1.3824,0
2075,7,13,0,0,0,0,0,2.7648,0
2076,8,13,0,0,0,0,0,5.5296,0
2077,9,13,0,0,0,0,0,11.0592,0
2078,10,13,0,0,0,0,0,22.1184,0
2079,11,13,0,0,0,0,0,44.2368,0
2080,1,13,0,0,0,0,0,0.0432,0
2081,2,13,0,0,0,0,0,0.0864,0
2082,3,13,0,0,0,0,0,0.1728,0
2083,4,13,0,0,0,0,0,0.3456,0
2084,5,13,0,0,0,0,0,0.6912,0
2085,6,13,0,0,0,0,0,1.3824,0
2086,7,13,0,0,0,0,0,2.7648,0
2087,8,13,0,0,0,0,0,5.5296,0
2088,9,13,0,0,0,0,0,11.0592,0
2089,10,13,0,0,0,0,0,22.1184,0
2090,11,13,0,0,0,0,0,44.2368,0
2091,1,13,0,0,0,0,0,0.0432,0
2092,2,13,0,0,0,0,0,0.0864,0
2093,3,13,0,0,0,0,0,0.1728,0
2094,4,13,0,0,0,0,0,0.3456,0
2095,5,13,0,0,0,0,0,0.6912,0
2096,6,13,0,0,0,0,0,1.3824,0
2097,7,13,0,0,0,0,0,2.7648,0
2098,8,13,0,0,0,0,0,5.5296,0
2099,9,13,0,0,0,0,0,11.0592,0
2100,10,13,0,0,0,0,0,22.1184,0
2101,11,13,0,0,0,0,0,44.2368,0
2102,1,13,0,0,0,0,0,0.0432,0
2103,2,13,0,0,0,0,0,0.0864,0
2104,3,13,0,0,0,0,0,0.1728,0
2105,4,13,0,0,0,0,0,0.3456,0
2106,5,13,0,0,0,0,0,0.6912,0
2107,6,13,0,0,0,0,0,1.3824,0
2108,7,13,0,0,0,0,0,2.7648,0
2109,8,13,0,0,0,0,0,5.5296,0
2110,9,13,0,0,0,0,0,11.0592,0
2111,10,13,0,0,0,0,0,22.1184,0
2112,11,13,0,0,0,0,0,44.2368,0
2113,1,13,0,0,0,0,0,0.0432,0
2114,2,13,0,0,0,0,0,0.0864,0
2115,3,13,0,0,0,0,0,0.1728,0
2116,4,13,0,0,0,0,0,0.3456,0
2117,5,13,0,0,0,0,0,0.6912,0
2118,6,13,0,0,0,0,0,1.3824,0
2119,7,13,0,0,0,0,0,2.7648,0
2120,8,13,0,0,0,0,0,5.5296,0
2121,9,13,0,0,0,0,0,11.0592,0
2122,10,13,0,0,0,0,0,22.1184,0
2123,11,13,0,0,0,0,0,44.2368,0
2124,1,13,0,0,0,0,0,0.0432,0
2125,2,13,0,0,0,0,0,0.0864,0
2126,3,13,0,0,0,0,0,0.1728,0
2127,4,13,0,0,0,0,0,0.3456,0
2128,5,13,0,0,0,0,0,0.6912,0
2129,6,13,0,0,0,0,0,1.3824,0
2130,7,13,0,0,0,0,0,2.7648,0
2131,8,13,0,0,0,0,0,5.5296,0
2132,9,13,0,0,0,0,0,11.0592,0
2133,10,13,0,0,0,0,0,22.1184,0
2134,11,13,0,0,0,0,0,44.2368,0
2135,1,13,0,0,0,0,0,0.0432,0
2136,2,13,0,0,0,0,0,0.0864,0
2137,3,13,0,0,0,0,0,0.1728,0
2138,4,13,0,0,0,0,0,0.3456,0
2139,5,13,0,0,0,0,0,0.6912,0
2140,6,13,0,0,0,0,0,1.3824,0
2141,7,13,0,0,0,0,0,2.7648,0
2142,8,13,0,0,0,0,0,5.5296,0
2143,9,13,0,0,0,0,0,11.0592,0
2144,10,13,0,0,0,0,0,22.1184,0
2145,11,13,0,0,0,0,0,44.2368,0
2146,1,14,0,0,0,0,0,0.0432,0
2147,2,14,0,0,0,0,0,0.0864,0
2148,3,14,0,0,0,0,0,0.1728,0
2149,4,14,0,0,0,0,0,0.3456,0
2150,5,14,0,0,0,0,0,0.6912,0
2151,6,14,0,0,0,0,0,1.3824,0
2152,7,14,0,0,0,0,0,2.7648,0
2153,8,14,0,0,0,0,0,5.5296,0
2154,9,14,0,0,0,0,0,11.0592,0
2155,10,14,0,0,0,0,0,22.1184,0
2156,11,14,0,0,0,0,0,44.2368,0
2157,1,14,0,0,0,0,0,0.0432,0
2158,2,14,0,0,0,0,0,0.0864,0
2159,3,14,0,0,0,0,0,0.1728,0
2160,4,14,0,0,0,0,0,0.3456,0
2161,5,14,0,0,0,0,0,0.6912,0
2162,6,14,0,0,0,0,0,1.3824,0
2163,7,14,0,0,0,0,0,2.7648,0
2164,8,14,0,0,0,0,0,5.5296,0
2165,9,14,0,0,0,0,0,11.0592,0
2166,10,14,0,0,0,0,0,22.1184,0
2167,11,14,0,0,0,0,0,44.2368,0
2168,1,14,0,0,0,0,0,0.0432,0
2169,2,14,0,0,0,0,0,0.0864,0
2170,3,14,0,0,0,0,0,0.1728,0
2171,4,14,0,0,0,0,0,0.3456,0
2172,5,14,0,0,0,0,0,0.6912,0
2173,6,14,0,0,0,0,0,1.3824,0
2174,7,14,0,0,0,0,0,2.7648,0
2175,8,14,0,0,0,0,0,5.5296,0
2176,9,14,0,0,0,0,0,11.0592,0
2177,10,14,0,0,0,0,0,22.1184,0
2178,11,14,0,0,0,0,0,44.2368,0
2179,1,14,0,0,0,0,0,0.0432,0
2180,2,14,0,0,0,0,0,0.0864,0
2181,3,14,0,0,0,0,0,0.1728,0
2182,4,14,0,0,0,0,0,0.3456,0
2183,5,14,0,0,0,0,0,0.6912,0
2184,6,14,0,0,0,0,0,1.3824,0
2185,7,14,0,0,0,0,0,2.7648,0
2186,8,14,0,0,0,0,0,5.5296,0
2187,9,14,0,0,0,0,0,11.0592,0
2188,10,14,0,0,0,0,0,22.1184,0
2189,11,14,0,0,0,0,0,44.2368,0
2190,1,14,0,0,0,0,0,0.0432,0
2191,2,14,0,0,0,0,0,0.0864,0
2192,3,14,0,0,0,0,0,0.1728,0
2193,4,14,0,0,0,0,0,0.3456,0
2194,5,14,0,0,0,0,0,0.6912,0
2195,6,14,0,0,0,0,0,1.3824,0
2196,7,14,0,0,0,0,0,2.7648,0
2197,8,14,0,0,0,0,0,5.5296,0
2198,9,14,0,0,0,0,0,11.0592,0
2199,10,14,0,0,0,0,0,22.1184,0
2200,11,14,0,0,0,0,0,44.2368,0
2201,1,14,0,0,0,0,0,0.0432,0
2202,2,14,0,0,0,0,0,0.0864,0
2203,3,14,0,0,0,0,0,0.1728,0
2204,4,14,0,0,0,0,0,0.3456,0
2205,5,14,0,0,0,0,0,0.6912,0
2206,6,14,0,0,0,0,0,1.3824,0
2207,7,14,0,0,0,0,0,2.7648,0
2208,8,14,0,0,0,0,0,5.5296,0
2209,9,14,0,0,0,0,0,11.0592,0
2210,10,14,0,0,0,0,0,22.1184,0
2211,11,14,0,0,0,0,0,44.2368,0
2212,1,14,0,0,0,0,0,0.0432,0
2213,2,14,0,0,0,0,0,0.0864,0
2214,3,14,0,0,0,0,0,0.1728,0
2215,4,14,0,0,0,0,0,0.3456,0
2216,5,14,0,0,0,0,0,0.6912,0
2217,6,14,0,0,0,0,0,1.3824,0
2218,7,14,0,0,0,0,0,2.7648,0
2219,8,14,0,0,0,0,0,5.5296,0
2220,9,14,0,0,0,0,0,11.0592,0
2221,10,14,0,0,0,0,0,22.1184,0
2222,11,14,0,0,0,0,0,44.2368,0
2223,1,14,0,0,0,0,0,0.0432,0
2224,2,14,0,0,0,0,0,0.0864,0
2225,3,14,0,0,0,0,0,0.1728,0
2226,4,14,0,0,0,0,0,0.3456,0
2227,5,14,0,0,0,0,0,0.6912,0
2228,6,14,0,0,0,0,0,1.3824,0
2229,7,14,0,0,0,0,0,2.7648,0
2230,8,14,0,0,0,0,0,5.5296,0
2231,9,14,0,0,0,0,0,11.0592,0
2232,10,14,0,0,0,0,0,22.1184,0
2233,11,14,0,0,0,0,0,44.2368,0
2234,1,14,0,0,0,0,0,0.0432,0
2235,2,14,0,0,0,0,0,0.0864,0
2236,3,14,0,0,0,0,0,0.1728,0
2237,4,14,0,0,0,0,0,0.3456,0
2238,5,14,0,0,0,0,0,0.6912,0
2239,6,14,0,0,0,0,0,1.3824,0
2240,7,14,0,0,0,0,0,2.7648,0
2241,8,14,0,0,0,0,0,5.5296,0
2242,9,14,0,0,0,0,0,11.0592,0
2243,10,14,0,0,0,0,0,22.1184,0
2244,11,14,0,0,0,0,0,44.2368,0
2245,1,14,0,0,0,0,0,0.0432,0
2246,2,14,0,0,0,0,0,0.0864,0
2247,3,14,0,0,0,0,0,0.1728,0
2248,4,14,0,0,0,0,0,0.3456,0
2249,5,14,0,0,0,0,0,0.6912,0
2250,6,14,0,0,0,0,0,1.3824,0
2251,7,14,0,0,0,0,0,2.7648,0
2252,8,14,0,0,0,0,0,5.5296,0
2253,9,14,0,0,0,0,0,11.0592,0
2254,10,14,0,0,0,0,0,22.1184,0
2255,11,14,0,0,0,0,0,44.2368,0
2256,1,14,0,0,0,0,0,0.0432,0
2257,2,14,0,0,0,0,0,0.0864,0
2258,3,14,0,0,0,0,0,0.1728,0
2259,4,14,0,0,0,0,0,0.3456,0
2260,5,14,0,0,0,0,0,0.6912,0
2261,6,14,0,0,0,0,0,1.3824,0
2262,7,14,0,0,0,0,0,2.7648,0
2263,8,14,0,0,0,0,0,5.5296,0
2264,9,14,0,0,0,0,0,11.0592,0
2265,10,14,0,0,0,0,0,22.1184,0
2266,11,14,0,0,0,0,0,44.2368,0
2267,1,14,0,0,0,0,0,0.0432,0
2268,2,14,0,0,0,0,0,0.0864,0
2269,3,14,0,0,0,0,0,0.1728,0
2270,4,14,0,0,0,0,0,0.3456,0
2271,5,14,0,0,0,0,0,0.6912,0
2272,6,14,0,0,0,0,0,1.3824,0
2273,7,14,0,0,0,0,0,2.7648,0
2274,8,14,0,0,0,0,0,5.5296,0
2275,9,14,0,0,0,0,0,11.0592,0
2276,10,14,0,0,0,0,0,22.1184,0
2277,11,14,0,0,0,0,0,44.2368,0
2278,1,14,0,0,0,0,0,0.0432,0
2279,2,14,0,0,0,0,0,0.0864,0
2280,3,14,0,0,0,0,0,0.1728,0
2281,4,14,0,0,0,0,0,0.3456,0
2282,5,14,0,0,0,0,0,0.6912,0
2283,6,14,0,0,0,0,0,1.3824,0
2284,7,14,0,0,0,0,0,2.7648,0
2285,8,14,0,0,0,0,0,5.5296,0
2286,9,14,0,0,0,0,0,11.0592,0
2287,10,14,0,0,0,0,0,22.1184,0
2288,11,14,0,0,0,0,0,44.2368,0
2289,1,14,0,0,0,0,0,0.0432,0
2290,2,14,0,0,0,0,0,0.0864,0
2291,3,14,0,0,0,0,0,0.1728,0
2292,4,14,0,0,0,0,0,0.3456,0
2293,5,14,0,0,0,0,0,0.6912,0
2294,6,14,0,0,0,0,0,1.3824,0
2295,7,14,0,0,0,0,0,2.7648,0
2296,8,14,0,0,0,0,0,5.5296,0
2297,9,14,0,0,0,0,0,11.0592,0
2298,10,14,0,0,0,0,0,22.1184,0
2299,11,14,0,0,0,0,0,44.2368,0
2300,1,14,0,0,0,0,0,0.0432,0
2301,2,14,0,0,0,0,0,0.0864,0
2302,3,14,0,0,0,0,0,0.1728,0
2303,4,14,0,0,0,0,0,0.3456,0
2304,5,14,0,0,0,0,0,0.6912,0
2305,6,14,0,0,0,0,0,1.3824,0
2306,7,14,0,0,0,0,0,2.7648,0
2307,8,14,0,0,0,0,0,5.5296,0
2308,9,14,0,0,0,0,0,11.0592,0
2309,10,14,0,0,0,0,0,22.1184,0
2310,11,14,0,0,0,0,0,44.2368,0
2311,1,15,0,0,0,0,0,0.0432,0
2312,2,15,0,0,0,0,0,0.0864,0
2313,3,15,0,0,0,0,0,0.1728,0
2314,4,15,0,0,0,0,0,0.3456,0
2315,5,15,0,0,0,0,0,0.6912,0
2316,6,15,0,0,0,0,0,1.3824,0
2317,7,15,0,0,0,0,0,2.7648,0
2318,8,15,0,0,0,0,0,5.5296,0
2319,9,15,0,0,0,0,0,11.0592,0
2320,10,15,0,0,0,0,0,22.1184,0
2321,11,15,0,0,0,0,0,44.2368,0
2322,1,15,0,0,0,0,0,0.0432,0
2323,2,15,0,0,0,0,0,0.0864,0
2324,3,15,0,0,0,0,0,0.1728,0
2325,4,15,0,0,0,0,0,0.3456,0
2326,5,15,0,0,0,0,0,0.6912,0
2327,6,15,0,0,0,0,0,1.3824,0
2328,7,15,0,0,0,0,0,2.7648,0
2329,8,15,0,0,0,0,0,5.5296,0
2330,9,15,0,0,0,0,0,11.0592,0
2331,10,15,0,0,0,0,0,22.1184,0
2332,11,15,0,0,0,0,0,44.2368,0
2333,1,15,0,0,0,0,0,0.0432,0
2334,2,15,0,0,0,0,0,0.0864,0
2335,3,15,0,0,0,0,0,0.1728,0
2336,4,15,0,0,0,0,0,0.3456,0
2337,5,15,0,0,0,0,0,0.6912,0
2338,6,15,0,0,0,0,0,1.3824,0
2339,7,15,0,0,0,0,0,2.7648,0
2340,8,15,0,0,0,0,0,5.5296,0
2341,9,15,0,0,0,0,0,11.0592,0
2342,10,15,0,0,0,0,0,22.1184,0
2343,11,15,0,0,0,0,0,44.2368,0
2344,1,15,0,0,0,0,0,0.0432,0
2345,2,15,0,0,0,0,0,0.0864,0
2346,3,15,0,0,0,0,0,0.1728,0
2347,4,15,0,0,0,0,0,0.3456,0
2348,5,15,0,0,0,0,0,0.6912,0
2349,6,15,0,0,0,0,0,1.3824,0
2350,7,15,0,0,0,0,0,2.7648,0
2351,8,15,0,0,0,0,0,5.5296,0
2352,9,15,0,0,0,0,0,11.0592,0
